File,Transcription,Category,mp3 file,,,,,,,,,,,,,,
1507,standard class accommodation is towards the front of this train,Passenger information,1507.mp3,,,,,,,,,,,,,,
1508,please note that this train today will not call at,Passenger information,1508.mp3,,,,,,,,,,,,,,
1509,please note,Passenger information,1509.mp3,,,,,,,,,,,,,,
1510,First class accommodation is situated towards the front,Passenger information,1510.mp3,,,,,,,,,,,,,,
1511,Standard class accommodation is towards the rear,Passenger information,1511.mp3,,,,,,,,,,,,,,
1512,This train will call at stations with short platforms,Passenger information,1512.mp3,,,,,,,,,,,,,,
1513, Please listen for announcements onboard the train,Passenger information,1513.mp3,,,,,,,,,,,,,,
1514,This train will be calling at stations with short platforms,Passenger information,1514.mp3,,,,,,,,,,,,,,
1516,Stand well away from the train at platform,Passenger information,1516.mp3,,,,,,,,,,,,,,
1517,This train is not for public use,Passenger information,1517.mp3,,,,,,,,,,,,,,
1518,Please do not join the train at platform,Passenger information,1518.mp3,,,,,,,,,,,,,,
1519,This train is being cleaned and prepared for its next service,Passenger information,1519.mp3,,,,,,,,,,,,,,
1520,A further announcement will be made when this...,Passenger information,1520.mp3,,,,,,,,,,,,,,
1521,...train is ready to board,Passenger information,1521.mp3,,,,,,,,,,,,,,
1522,Due to a security alert at this station...,Passenger information,1522.mp3,,,,,,,,,,,,,,
1523,...customers are advised to evacuate this station by the nearest exit,Passenger information,1523.mp3,,,,,,,,,,,,,,
1525,...waiting for trains at this station.,Passenger information,1525.mp3,,,,,,,,,,,,,,
1564,The next train at platform,Passenger information,1564.mp3,,,,,,,,,,,,,,
1679,The train now approaching platform,Passenger information,1679.mp3,,,,,,,,,,,,,,
1691,This service has been reported to be full and standing,Passenger information,1691.mp3,,,,,,,,,,,,,,
1693,This train is fast to,Passenger information,1693.mp3,,,,,,,,,,,,,,
1709,should cross via the footbridge to,Passenger information,1709.mp3,,,,,,,,,,,,,,
1710,and cross to,Passenger information,1710.mp3,,,,,,,,,,,,,,
1719,and cross to,Passenger information,1719.mp3,,,,,,,,,,,,,,
1725,The train now approaching,Passenger information,1725.mp3,,,,,,,,,,,,,,
1727,will now depart from platform,Passenger information,1727.mp3,,,,,,,,,,,,,,
1732,This train will not call at,Passenger information,1732.mp3,,,,,,,,,,,,,,
1734,Cancellation of the incoming service,Passenger information,1734.mp3,,,,,,,,,,,,,,
1738,Please listen for further announcements,Passenger information,1738.mp3,,,,,,,,,,,,,,
1758,Attention please,Passenger information,1758.mp3,,,,,,,,,,,,,,
1762,alternative transport,Passenger information,1762.mp3,,,,,,,,,,,,,,
1765,You may wish to consider alternative transport modes,Passenger information,1765.mp3,,,,,,,,,,,,,,
1766,to reach your destination,Passenger information,1766.mp3,,,,,,,,,,,,,,
1767,Here is a special announcement,Passenger information,1767.mp3,,,,,,,,,,,,,,
1812,Please note that this train will not call at,Passenger information,1812.mp3,,,,,,,,,,,,,,
1813,And this train will not call at,Passenger information,1813.mp3,,,,,,,,,,,,,,
1844,to allow them to alight,Passenger information,1844.mp3,,,,,,,,,,,,,,
1857,The next service is at,Passenger information,1857.mp3,,,,,,,,,,,,,,
1859,Stand clear of the doors at,Passenger information,1859.mp3,,,,,,,,,,,,,,
1880,This train is ready to leave,Passenger information,1880.mp3,,,,,,,,,,,,,,
2212,Should change at,Passenger information,2212.mp3,,,,,,,,,,,,,,
1,Platform ,Platform ID,0001.mp3,,,,,,,,,,,,,,
383,Platform A,Platform ID,0383.mp3,,,,,,,,,,,,,,
384,Platform B,Platform ID,0384.mp3,,,,,,,,,,,,,,
385,Platform C,Platform ID,0385.mp3,,,,,,,,,,,,,,
386,Platform D,Platform ID,0386.mp3,,,,,,,,,,,,,,
487,Platform 0,Platform ID,0487.mp3,,,,,,,,,,,,,,
1271,Platform,Platform ID,1271.mp3,,,,,,,,,,,,,,
11,The next train at platform,Platform information,0011.mp3,,,,,,,,,,,,,,
12,The next train at platform 1 is the,Platform information,0012.mp3,,,,,,,,,,,,,,
13,The next train at platform 2 is the,Platform information,0013.mp3,,,,,,,,,,,,,,
14,The next train at platform 3 is the,Platform information,0014.mp3,,,,,,,,,,,,,,
15,The next train at platform 4 is the,Platform information,0015.mp3,,,,,,,,,,,,,,
16,The next train at platform 5 is the,Platform information,0016.mp3,,,,,,,,,,,,,,
17,The next train at platform 6 is the,Platform information,0017.mp3,,,,,,,,,,,,,,
18,The next train at platform 7 is the,Platform information,0018.mp3,,,,,,,,,,,,,,
19,The next train at platform 8 is the,Platform information,0019.mp3,,,,,,,,,,,,,,
20,The next train at platform 1 is the,Platform information,0020.mp3,,,,,,,,,,,,,,
21,The next train at platform 2 is the,Platform information,0021.mp3,,,,,,,,,,,,,,
22,The next train at platform 3 is the,Platform information,0022.mp3,,,,,,,,,,,,,,
23,The next train at platform 4 is the,Platform information,0023.mp3,,,,,,,,,,,,,,
24,The next train at platform 5 is the,Platform information,0024.mp3,,,,,,,,,,,,,,
25,The next train at platform 6 is the,Platform information,0025.mp3,,,,,,,,,,,,,,
26,The next train at platform 7 is the,Platform information,0026.mp3,,,,,,,,,,,,,,
27,The next train at platform 8 is the,Platform information,0027.mp3,,,,,,,,,,,,,,
35,platform 5 for the,Platform information,0035.mp3,,,,,,,,,,,,,,
36,platform 6 for the,Platform information,0036.mp3,,,,,,,,,,,,,,
38,platform 1 for the,Platform information,0038.mp3,,,,,,,,,,,,,,
40,platform 3 for the,Platform information,0040.mp3,,,,,,,,,,,,,,
41,platform 4 for the,Platform information,0041.mp3,,,,,,,,,,,,,,
42,platform 5 for the,Platform information,0042.mp3,,,,,,,,,,,,,,
43,platform 6 for the,Platform information,0043.mp3,,,,,,,,,,,,,,
44,platform 7 for the,Platform information,0044.mp3,,,,,,,,,,,,,,
45,platform 8 for the,Platform information,0045.mp3,,,,,,,,,,,,,,
54,will now depart from platform 1,Platform information,0054.mp3,,,,,,,,,,,,,,
55,will now depart from platform 2,Platform information,0055.mp3,,,,,,,,,,,,,,
56,will now depart from platform 3,Platform information,0056.mp3,,,,,,,,,,,,,,
57,will now depart from platform 4,Platform information,0057.mp3,,,,,,,,,,,,,,
58,will now depart from platform 5,Platform information,0058.mp3,,,,,,,,,,,,,,
59,will now depart from platform 6,Platform information,0059.mp3,,,,,,,,,,,,,,
60,will now depart from platform 7,Platform information,0060.mp3,,,,,,,,,,,,,,
61,will now depart from platform 8,Platform information,0061.mp3,,,,,,,,,,,,,,
68,The train now approaching platform 1,Platform information,0068.mp3,,,,,,,,,,,,,,
69,The train now approaching platform 2,Platform information,0069.mp3,,,,,,,,,,,,,,
70,The train now approaching platform 3,Platform information,0070.mp3,,,,,,,,,,,,,,
71,The train now approaching platform 4,Platform information,0071.mp3,,,,,,,,,,,,,,
72,The train now approaching platform 5,Platform information,0072.mp3,,,,,,,,,,,,,,
73,The train now approaching platform 6,Platform information,0073.mp3,,,,,,,,,,,,,,
74,The train now approaching platform 7,Platform information,0074.mp3,,,,,,,,,,,,,,
75,The train now approaching platform 8,Platform information,0075.mp3,,,,,,,,,,,,,,
76,The train now approaching platform 2 is the,Platform information,0076.mp3,,,,,,,,,,,,,,
77,The train now approaching platform 3 is the,Platform information,0077.mp3,,,,,,,,,,,,,,
78,The train now approaching platform 4 is the,Platform information,0078.mp3,,,,,,,,,,,,,,
79,The train now approaching platform 5 is the,Platform information,0079.mp3,,,,,,,,,,,,,,
80,The train now approaching platform 6 is the,Platform information,0080.mp3,,,,,,,,,,,,,,
81,The train now approaching platform 7 is the,Platform information,0081.mp3,,,,,,,,,,,,,,
82,The train now approaching platform 8 is the,Platform information,0082.mp3,,,,,,,,,,,,,,
86,platform 1 for the delayed,Platform information,0086.mp3,,,,,,,,,,,,,,
87,platform 2 for the delayed,Platform information,0087.mp3,,,,,,,,,,,,,,
88,platform 3 for the delayed,Platform information,0088.mp3,,,,,,,,,,,,,,
89,platform 4 for the delayed,Platform information,0089.mp3,,,,,,,,,,,,,,
90,platform 5 for the delayed,Platform information,0090.mp3,,,,,,,,,,,,,,
91,platform 6 for the delayed,Platform information,0091.mp3,,,,,,,,,,,,,,
92,platform 7 for the delayed,Platform information,0092.mp3,,,,,,,,,,,,,,
93,platform 8 for the delayed,Platform information,0093.mp3,,,,,,,,,,,,,,
229,This is a platform alteration,Platform information,0229.mp3,,,,,,,,,,,,,,
1962,Platform 1 for the,Platform information,1962.mp3,,,,,,,,,,,,,,
1963,Platform 2 for the,Platform information,1963.mp3,,,,,,,,,,,,,,
1964,Platform 3 for the,Platform information,1964.mp3,,,,,,,,,,,,,,
1965,Platform 4 for the,Platform information,1965.mp3,,,,,,,,,,,,,,
1966,Platform 5 for the,Platform information,1966.mp3,,,,,,,,,,,,,,
1967,Platform 6 for the,Platform information,1967.mp3,,,,,,,,,,,,,,
1968,Platform 7 for the,Platform information,1968.mp3,,,,,,,,,,,,,,
1969,Platform 8 for the,Platform information,1969.mp3,,,,,,,,,,,,,,
39,platform 2 for the,Platform information,#ERROR!,,,,,,,,,,,,,,
152,Poor rail conditions,Reason,0152.mp3,,,,,,,,,,,,,,
153,Poor rail conditions,Reason,0153.mp3,,,,,,,,,,,,,,
376,a staff shortage,Reason,0376.mp3,,,,,,,,,,,,,,
382,A points failure,Reason,0382.mp3,,,,,,,,,,,,,,
387,Signalling difficulties,Reason,0387.mp3,,,,,,,,,,,,,,
389,The late arrival of an incoming train,Reason,0389.mp3,,,,,,,,,,,,,,
431,Bad weather conditions,Reason,0431.mp3,,,,,,,,,,,,,,
449,Engineering works,Reason,0449.mp3,,,,,,,,,,,,,,
450,A technical problem,Reason,0450.mp3,,,,,,,,,,,,,,
451,A technical problem,Reason,0451.mp3,,,,,,,,,,,,,,
452,Staff shortages,Reason,0452.mp3,,,,,,,,,,,,,,
453,Staff shortages,Reason,0453.mp3,,,,,,,,,,,,,,
510,Vandalism,Reason,0510.mp3,,,,,,,,,,,,,,
572,A train failure,Reason,0572.mp3,,,,,,,,,,,,,,
577,Overhead electric line problems,Reason,0577.mp3,,,,,,,,,,,,,,
585,A signalling apparatus failure,Reason,0585.mp3,,,,,,,,,,,,,,
597,Mechanical problems,Reason,0597.mp3,,,,,,,,,,,,,,
608,...trespass on the line...,Reason,0608.mp3,,,,,,,,,,,,,,
618,...an incident on the line...,Reason,0618.mp3,,,,,,,,,,,,,,
629,...suspected damage to a railway bridge...,Reason,0629.mp3,,,,,,,,,,,,,,
641,...cancellation of the incoming service...,Reason,0641.mp3,,,,,,,,,,,,,,
668,...signalling difficulties...,Reason,0668.mp3,,,,,,,,,,,,,,
669,...signalling difficulties.,Reason,0669.mp3,,,,,,,,,,,,,,
738,...a bicycle on the track...,Reason,0738.mp3,,,,,,,,,,,,,,
739,...a bicycle on the track earlier on this train's journey.,Reason,0739.mp3,,,,,,,,,,,,,,
740,...a bicycle on the track earlier today.,Reason,0740.mp3,,,,,,,,,,,,,,
741,...a boat colliding with a bridge.,Reason,0741.mp3,,,,,,,,,,,,,,
742,...a boat colliding with a bridge earlier today,Reason,0742.mp3,,,,,,,,,,,,,,
743,...a bridge being damaged.,Reason,0743.mp3,,,,,,,,,,,,,,
744,...a bridge being damaged by a boat.,Reason,0744.mp3,,,,,,,,,,,,,,
745,...a bridge being damaged by a road vehicle.,Reason,0745.mp3,,,,,,,,,,,,,,
746,...a bridge having collapsed.,Reason,0746.mp3,,,,,,,,,,,,,,
747,...a broken down train.,Reason,0747.mp3,,,,,,,,,,,,,,
748,"...a broken down train, earlier today.",Reason,0748.mp3,,,,,,,,,,,,,,
749,...a broken rail.,Reason,0749.mp3,,,,,,,,,,,,,,
750,...a broken windscreen on the train.,Reason,0750.mp3,,,,,,,,,,,,,,
751,...a burst water main flooding the railway.,Reason,0751.mp3,,,,,,,,,,,,,,
752,"...a burst water main flooding the railway, earlier today.",Reason,0752.mp3,,,,,,,,,,,,,,
753,...a burst water main near the railway.,Reason,0753.mp3,,,,,,,,,,,,,,
754,"...a burst water main near the railway, earlier today.",Reason,0754.mp3,,,,,,,,,,,,,,
755,"...a burst water main near the railway, yesterday.",Reason,0755.mp3,,,,,,,,,,,,,,
756,...a bus colliding with a bridge.,Reason,0756.mp3,,,,,,,,,,,,,,
757,"...a bus colliding with a bridge, earlier on this train's journey.",Reason,0757.mp3,,,,,,,,,,,,,,
759,"...a bus colliding with a bridge, earlier today.",Reason,0759.mp3,,,,,,,,,,,,,,
760,...a chemical spillage near the railway.,Reason,0760.mp3,,,,,,,,,,,,,,
761,...a chemical spillage near the railway earlier today,Reason,0761.mp3,,,,,,,,,,,,,,
762,...a chemical spillage near the railway yesterday,Reason,0762.mp3,,,,,,,,,,,,,,
763,...a coach becoming uncoupled on a train.,Reason,0763.mp3,,,,,,,,,,,,,,
764,...a coach becoming uncoupled on a train earlier in its journey,Reason,0764.mp3,,,,,,,,,,,,,,
765,...a coach becoming uncoupled on a train earlier today,Reason,0765.mp3,,,,,,,,,,,,,,
766,...a coach becoming uncoupled on this train.,Reason,0766.mp3,,,,,,,,,,,,,,
767,...a coach becoming uncoupled on this train earlier in its journey.,Reason,0767.mp3,,,,,,,,,,,,,,
768,...a coach becoming uncoupled on this train earlier today.,Reason,0768.mp3,,,,,,,,,,,,,,
770,...a collision at a level crossing.,Reason,0770.mp3,,,,,,,,,,,,,,
771,...a collision at a level crossing earlier today.,Reason,0771.mp3,,,,,,,,,,,,,,
772,...a collision at a level crossing yesterday.,Reason,0772.mp3,,,,,,,,,,,,,,
773,...a collision between trains.,Reason,0773.mp3,,,,,,,,,,,,,,
774,...a collision with the buffers at a station.,Reason,0774.mp3,,,,,,,,,,,,,,
775,...a derailed train.,Reason,0775.mp3,,,,,,,,,,,,,,
776,...a derailment within the depot.,Reason,0776.mp3,,,,,,,,,,,,,,
777,...a fault occurring when attaching a part of a train.,Reason,0777.mp3,,,,,,,,,,,,,,
778,...a fault occurring when attaching a part of this train.,Reason,0778.mp3,,,,,,,,,,,,,,
779,...a fault occurring when detaching a part of a train.,Reason,0779.mp3,,,,,,,,,,,,,,
780,...a fault occurring when detaching a part of this train.,Reason,0780.mp3,,,,,,,,,,,,,,
781,...a fault on a train in front of this one.,Reason,0781.mp3,,,,,,,,,,,,,,
782,...a fault on this train.,Reason,0782.mp3,,,,,,,,,,,,,,
783,...a fault on this train which is now fixed.,Reason,0783.mp3,,,,,,,,,,,,,,
784,...a fault with a swing bridge over a river.,Reason,0784.mp3,,,,,,,,,,,,,,
785,...a fault with a swing bridge over a river earlier today.,Reason,0785.mp3,,,,,,,,,,,,,,
786,...a fault with barriers at a level crossing.,Reason,0786.mp3,,,,,,,,,,,,,,
787,...a fault with barriers at a level crossing earlier today.,Reason,0787.mp3,,,,,,,,,,,,,,
788,...a fault with barriers at a level crossing yesterday.,Reason,0788.mp3,,,,,,,,,,,,,,
789,...a fault with the electric third rail.,Reason,0789.mp3,,,,,,,,,,,,,,
790,...a fault with the electric third rail earlier on this train's journey.,Reason,0790.mp3,,,,,,,,,,,,,,
791,...a fault with the electric third rail earlier today.,Reason,0791.mp3,,,,,,,,,,,,,,
792,...a fault with the on-train signalling system.,Reason,0792.mp3,,,,,,,,,,,,,,
793,...a fault with the on-train signalling system earlier on this train's journey.,Reason,0793.mp3,,,,,,,,,,,,,,
794,...a fault with the on-train signalling system earlier today.,Reason,0794.mp3,,,,,,,,,,,,,,
795,...a fault with the radio system between the driver and the signaller.,Reason,0795.mp3,,,,,,,,,,,,,,
796,...a fault with the radio system between the driver and the signaller earlier on this train's journey.,Reason,0796.mp3,,,,,,,,,,,,,,
797,...a fault with the radio system between the driver and the signaller earlier today.,Reason,0797.mp3,,,,,,,,,,,,,,
798,...a fault with the signalling system.,Reason,0798.mp3,,,,,,,,,,,,,,
799,...a fault with the signalling system earlier on this train's journey.,Reason,0799.mp3,,,,,,,,,,,,,,
800,...a fault with the signalling system earlier today.,Reason,0800.mp3,,,,,,,,,,,,,,
801,A fire at a station,Reason,0801.mp3,,,,,,,,,,,,,,
802,A fire at a station earlier,Reason,0802.mp3,,,,,,,,,,,,,,
803,A fire near the railway involving gas cylinders,Reason,0803.mp3,,,,,,,,,,,,,,
804,A fire near the railway involving gas cylinders earlier today,Reason,0804.mp3,,,,,,,,,,,,,,
805,A fire near the railway involving gas cylinders yesterday,Reason,0805.mp3,,,,,,,,,,,,,,
806,A fire near the railway suspected to involve gas cylinders,Reason,0806.mp3,,,,,,,,,,,,,,
807,A fire near the railway suspected to involve gas cylinders earlier today,Reason,0807.mp3,,,,,,,,,,,,,,
808,A fire near the railway suspected to involve gas cylinders yesterday,Reason,0808.mp3,,,,,,,,,,,,,,
809,A fire next to the track,Reason,0809.mp3,,,,,,,,,,,,,,
810,A fire next to the track earlier today,Reason,0810.mp3,,,,,,,,,,,,,,
811,A fire on a train,Reason,0811.mp3,,,,,,,,,,,,,,
812,A fire on a train earlier today,Reason,0812.mp3,,,,,,,,,,,,,,
813,A fire on property near the railway,Reason,0813.mp3,,,,,,,,,,,,,,
814,A fire on property near the railway earlier today,Reason,0814.mp3,,,,,,,,,,,,,,
815,A fire on property near the railway yesterday,Reason,0815.mp3,,,,,,,,,,,,,,
816,A gas leak near the railway,Reason,0816.mp3,,,,,,,,,,,,,,
817,A gas leak near the railway earlier today,Reason,0817.mp3,,,,,,,,,,,,,,
818,A gas leak near the railway yesterday,Reason,0818.mp3,,,,,,,,,,,,,,
819,A landslip,Reason,0819.mp3,,,,,,,,,,,,,,
820,A late departure while the train was cleaned specially,Reason,0820.mp3,,,,,,,,,,,,,,
821,A late running freight train,Reason,0821.mp3,,,,,,,,,,,,,,
822,A late running train being in front of this one,Reason,0822.mp3,,,,,,,,,,,,,,
823,A lorry colliding with a bridge,Reason,0823.mp3,,,,,,,,,,,,,,
824,A lorry colliding with a bridge earlier on this trains journey,Reason,0824.mp3,,,,,,,,,,,,,,
825,A lorry colliding with a bridge earlier today,Reason,0825.mp3,,,,,,,,,,,,,,
826,A low speed derailment,Reason,0826.mp3,,,,,,,,,,,,,,
827,A member of on-train staff being taken ill,Reason,0827.mp3,,,,,,,,,,,,,,
828,A passenger being taken ill at a station,Reason,0828.mp3,,,,,,,,,,,,,,
829,A passenger being taken ill at a station earlier today,Reason,0829.mp3,,,,,,,,,,,,,,
830,A passenger being taken ill on a train,Reason,0830.mp3,,,,,,,,,,,,,,
831,A passenger being taken ill on a train earlier today,Reason,0831.mp3,,,,,,,,,,,,,,
832,A passenger being taken ill on this train,Reason,0832.mp3,,,,,,,,,,,,,,
833,A passenger being taken ill on this train earlier in its journey,Reason,0833.mp3,,,,,,,,,,,,,,
834,A person being hit by a train,Reason,0834.mp3,,,,,,,,,,,,,,
835,A person being hit by a train earlier,Reason,0835.mp3,,,,,,,,,,,,,,
836,A points failure,Reason,0836.mp3,,,,,,,,,,,,,,
837,A power cut at this station,Reason,0837.mp3,,,,,,,,,,,,,,
838,A problem currently under investigation,Reason,0838.mp3,,,,,,,,,,,,,,
839,A problem with a river bridge,Reason,0839.mp3,,,,,,,,,,,,,,
841,A problem with a river bridge earlier today,Reason,0841.mp3,,,,,,,,,,,,,,
842,A problem with lineside equipment,Reason,0842.mp3,,,,,,,,,,,,,,
843,A problem with the station lighting,Reason,0843.mp3,,,,,,,,,,,,,,
844,A rail buckling in the heat,Reason,0844.mp3,,,,,,,,,,,,,,
845,A railway embankment being damaged,Reason,0845.mp3,,,,,,,,,,,,,,
846,A river flooding the railway,Reason,0846.mp3,,,,,,,,,,,,,,
847,A river flooding the railway earlier today,Reason,0847.mp3,,,,,,,,,,,,,,
848,A road accident at a level crossing,Reason,0848.mp3,,,,,,,,,,,,,,
849,A road accident at a level crossing earlier today,Reason,0849.mp3,,,,,,,,,,,,,,
850,A road accident at a level crossing yesterday,Reason,0850.mp3,,,,,,,,,,,,,,
852,A road accident near the railway,Reason,0852.mp3,,,,,,,,,,,,,,
853,A road accident near the railway earlier today,Reason,0853.mp3,,,,,,,,,,,,,,
854,A road accident near the railway yesterday,Reason,0854.mp3,,,,,,,,,,,,,,
855,A road vehicle blocking the railway,Reason,0855.mp3,,,,,,,,,,,,,,
856,A road vehicle blocking the railway earlier on this train's journey,Reason,0856.mp3,,,,,,,,,,,,,,
857,A road vehicle blocking the railway earlier today,Reason,0857.mp3,,,,,,,,,,,,,,
858,A road vehicle colliding with a bridge,Reason,0858.mp3,,,,,,,,,,,,,,
859,A road vehicle colliding with a bridge earlier on this train's journey,Reason,0859.mp3,,,,,,,,,,,,,,
860,A road vehicle colliding with a bridge earlier today,Reason,0860.mp3,,,,,,,,,,,,,,
861,A road vehicle colliding with level crossing barriers,Reason,0861.mp3,,,,,,,,,,,,,,
862,A road vehicle colliding with level crossing barriers earlier today,Reason,0862.mp3,,,,,,,,,,,,,,
863,A road vehicle colliding with level crossing barriers yesterday,Reason,0863.mp3,,,,,,,,,,,,,,
864,A road vehicle damaging track at a level crossing,Reason,0864.mp3,,,,,,,,,,,,,,
865,A road vehicle damaging track at a level crossing earlier today,Reason,0865.mp3,,,,,,,,,,,,,,
866,A road vehicle damaging track at a level crossing yesterday,Reason,0866.mp3,,,,,,,,,,,,,,
867,A safety inspection of the track,Reason,0867.mp3,,,,,,,,,,,,,,
868,A safety inspection of the track earlier today,Reason,0868.mp3,,,,,,,,,,,,,,
869,A safety inspection on a train,Reason,0869.mp3,,,,,,,,,,,,,,
870,A safety inspection on a train earlier today,Reason,0870.mp3,,,,,,,,,,,,,,
871,A safety inspection on this train,Reason,0871.mp3,,,,,,,,,,,,,,
872,A safety inspection on this train earlier in its journey,Reason,0872.mp3,,,,,,,,,,,,,,
873,A security alert at a station,Reason,0873.mp3,,,,,,,,,,,,,,
874,A security alert earlier today,Reason,0874.mp3,,,,,,,,,,,,,,
875,A security alert on another train,Reason,0875.mp3,,,,,,,,,,,,,,
876,A security alert on this train,Reason,0876.mp3,,,,,,,,,,,,,,
877,A shortage of on-train staff,Reason,0877.mp3,,,,,,,,,,,,,,
878,A shortage of station staff,Reason,0878.mp3,,,,,,,,,,,,,,
879,A shortage of train conductors,Reason,0879.mp3,,,,,,,,,,,,,,
880,A shortage of train crew,Reason,0880.mp3,,,,,,,,,,,,,,
881,A shortage of train drivers,Reason,0881.mp3,,,,,,,,,,,,,,
882,A shortage of train guards,Reason,0882.mp3,,,,,,,,,,,,,,
883,A shortage of train managers,Reason,0883.mp3,,,,,,,,,,,,,,
884,A shortage of trains because of accident damage,Reason,0884.mp3,,,,,,,,,,,,,,
885,A shortage of trains because of extra safety inspections,Reason,0885.mp3,,,,,,,,,,,,,,
886,A shortage of trains because of vandalism,Reason,0886.mp3,,,,,,,,,,,,,,
887,A shortage of trains following damage by snow and ice,Reason,0887.mp3,,,,,,,,,,,,,,
888,a speed restriction ,Reason,0888.mp3,,,,,,,,,,,,,,
889,a speed restriction because of fog,Reason,0889.mp3,,,,,,,,,,,,,,
890,a speed restriction because of fog earlier on this train's journey,Reason,0890.mp3,,,,,,,,,,,,,,
891,a speed restriction because of fog earlier today,Reason,0891.mp3,,,,,,,,,,,,,,
892,a speed restriction because of heavy rain,Reason,0892.mp3,,,,,,,,,,,,,,
893,a speed restriction because of heavy rain earlier on this train's journey,Reason,0893.mp3,,,,,,,,,,,,,,
894,a speed restriction because of heavy rain earlier today,Reason,0894.mp3,,,,,,,,,,,,,,
895,a speed restriction because of high track temperatures,Reason,0895.mp3,,,,,,,,,,,,,,
896,a speed restriction because of high track temperatures earlier on this train's journey,Reason,0896.mp3,,,,,,,,,,,,,,
897,a speed restriction because of high track temperatures earlier today,Reason,0897.mp3,,,,,,,,,,,,,,
898,a speed restriction because of high winds,Reason,0898.mp3,,,,,,,,,,,,,,
899,a speed restriction because of high winds earlier on this train's journey,Reason,0899.mp3,,,,,,,,,,,,,,
900,a speed restriction because of high winds earlier today,Reason,0900.mp3,,,,,,,,,,,,,,
901,a speed restriction because of severe weather,Reason,0901.mp3,,,,,,,,,,,,,,
902,a speed restriction because of severe weather earlier on this train's journey,Reason,0902.mp3,,,,,,,,,,,,,,
903,a speed restriction because of severe weather earlier today,Reason,0903.mp3,,,,,,,,,,,,,,
904,a speed restriction because of snow and ice,Reason,0904.mp3,,,,,,,,,,,,,,
905,a speed restriction because of snow and ice earlier on this train's journey,Reason,0905.mp3,,,,,,,,,,,,,,
906,a speed restriction because of snow and ice earlier today,Reason,0906.mp3,,,,,,,,,,,,,,
907,a speed restriction earlier on this train's journey,Reason,0907.mp3,,,,,,,,,,,,,,
908,a speed restriction earlier today,Reason,0908.mp3,,,,,,,,,,,,,,
909,a speed restriction in a tunnel,Reason,0909.mp3,,,,,,,,,,,,,,
910,a speed restriction in a tunnel earlier on this train's journey,Reason,0910.mp3,,,,,,,,,,,,,,
911,a speed restriction in a tunnel earlier today,Reason,0911.mp3,,,,,,,,,,,,,,
913,a speed restriction over a bridge,Reason,0913.mp3,,,,,,,,,,,,,,
914,a speed restriction over a bridge earlier on this train's journey,Reason,0914.mp3,,,,,,,,,,,,,,
915,a speed restriction over a bridge earlier today,Reason,0915.mp3,,,,,,,,,,,,,,
916,a speed restriction over an embankment,Reason,0916.mp3,,,,,,,,,,,,,,
917,a speed restriction over an embankment earlier on this train's journey,Reason,0917.mp3,,,,,,,,,,,,,,
918,a speed restriction over an embankment earlier today,Reason,0918.mp3,,,,,,,,,,,,,,
919,a speed restriction over defective track,Reason,0919.mp3,,,,,,,,,,,,,,
920,a speed restriction over defective track earlier on this train's journey,Reason,0920.mp3,,,,,,,,,,,,,,
921,a speed restriction over defective track earlier today,Reason,0921.mp3,,,,,,,,,,,,,,
922,a supermarket trolley on the track ,Reason,0922.mp3,,,,,,,,,,,,,,
923,a supermarket trolley on the track earlier on this train's journey,Reason,0923.mp3,,,,,,,,,,,,,,
924,a supermarket trolley on the track earlier today,Reason,0924.mp3,,,,,,,,,,,,,,
925,a train being involved in an accident,Reason,0925.mp3,,,,,,,,,,,,,,
926,A train derailment earlier today,Reason,0926.mp3,,,,,,,,,,,,,,
927,A train derailment yesterday,Reason,0927.mp3,,,,,,,,,,,,,,
928,A train hitting an obstruction on the line,Reason,0928.mp3,,,,,,,,,,,,,,
929,A train hitting an obstruction on the line earlier on this train's journey,Reason,0929.mp3,,,,,,,,,,,,,,
930,A train hitting an obstruction on the line earlier today,Reason,0930.mp3,,,,,,,,,,,,,,
931,A train not stopping at a station it was supposed to,Reason,0931.mp3,,,,,,,,,,,,,,
932,A train not stopping at a station it was supposed to earlier in its journey,Reason,0932.mp3,,,,,,,,,,,,,,
934,A train not stopping at a station it was supposed to earlier today,Reason,0934.mp3,,,,,,,,,,,,,,
935,A train not stopping in the correct position at a station,Reason,0935.mp3,,,,,,,,,,,,,,
936,A train not stopping in the correct position at a station earlier in its journey,Reason,0936.mp3,,,,,,,,,,,,,,
937,A train not stopping in the correct position at a station earlier today,Reason,0937.mp3,,,,,,,,,,,,,,
938,A train's automatic braking system being activated,Reason,0938.mp3,,,,,,,,,,,,,,
939,A train's automatic braking system being activated earlier in its journey,Reason,0939.mp3,,,,,,,,,,,,,,
940,A train's automatic braking system being activated earlier today,Reason,0940.mp3,,,,,,,,,,,,,,
941,A tree blocking the railway,Reason,0941.mp3,,,,,,,,,,,,,,
942,A tree blocking the railway earlier on this train's journey,Reason,0942.mp3,,,,,,,,,,,,,,
943,A tree blocking the railway earlier today,Reason,0943.mp3,,,,,,,,,,,,,,
945,A tunnel being closed for safety reasons,Reason,0945.mp3,,,,,,,,,,,,,,
946,A wartime bomb near the railway,Reason,0946.mp3,,,,,,,,,,,,,,
947,A wartime bomb near the railway earlier today,Reason,0947.mp3,,,,,,,,,,,,,,
948,A wartime bomb near the railway yesterday,Reason,0948.mp3,,,,,,,,,,,,,,
949,A wartime bomb which has now been made safe,Reason,0949.mp3,,,,,,,,,,,,,,
